3.341810344827599033e-02 4.228448275862091953e-03 2.159482758620711283e-03 2.262931034482779623e-03 2.678448275862067504e-02 1.520431034482762900e-01 2.155172413793125102e-03 3.987068965517263225e-03 3.422413793103473104e-03 3.172413793103479387e-03 6.259051724137927597e-02 5.094827586206943787e-03 1.915948275862076888e-02 2.788793103448299754e-03 1.472413793103450642e-02 2.651724137931040295e-02 2.392241379310365915e-03 3.103448275862092254e-03 2.185344827586228802e-03 2.280172413793125213e-03 3.590517241379334590e-03 2.689655172413818029e-03 2.155172413793125102e-03 2.675000000000003070e-02 1.524137931034474404e-02 2.160775862068967101e-02 4.970258620689674278e-02 2.159482758620711283e-03 1.487931034482760026e-02 2.977155172413791656e-02 2.262931034482779189e-03 2.181034482758641754e-03 2.163793103448297030e-03 2.172413793103469392e-03 3.262931034482780511e-03 2.155172413793125102e-03 2.354784482758615627e-01 2.538793103448299098e-03 2.228448275862089743e-03 4.515948275862068095e-02 1.488362068965515608e-02 6.948275862068985925e-03 1.150732758620690438e-01 2.155172413793125102e-03 2.155172413793125102e-03 4.017241379310369960e-03 2.155172413793125102e-03 2.849137931034506719e-03 4.978448275862097823e-03 2.163793103448297030e-03
4.578723404255311338e-03 5.106382978723405727e-03 7.544680851063817299e-03 2.774468085106377227e-03 2.136170212765937850e-03 2.689361702127653249e-03 2.127659574468065192e-03 2.323404255319137628e-03 2.476595744680838533e-03 2.140425531914874179e-03 1.100085106382977518e-01 2.127659574468065192e-03 2.174468085106363077e-03 6.842553191489361177e-03 1.671191489361697202e-01 2.157446808510619062e-03 2.127659574468065192e-03 2.127659574468065192e-03 2.131914893617001955e-03 4.951063829787236137e-02 2.229787234042537522e-03 2.127659574468065192e-03 2.293617021276582457e-03 2.157446808510620796e-03 5.432340425531907019e-02 2.131914893617001955e-03 2.595744680851057480e-03 2.127659574468065192e-03 1.702127659574452154e-02 2.131914893617001521e-03 2.161702127659555824e-03 2.127659574468065192e-03 3.017021276595738440e-03 2.127659574468065192e-03 5.127659574468080433e-03 4.267234042553193218e-02 2.153191489361683166e-03 2.161702127659556258e-03 3.562553191489360449e-01 2.161702127659555391e-03 2.651063829787228023e-03 2.744680851063822490e-03 2.127659574468065192e-03 2.213617021276596125e-02 4.370212765957444227e-03 2.178723404255302008e-03 2.127659574468065192e-03 6.729787234042543254e-02 2.855319148936164009e-03 2.178723404255301574e-03
1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02 1.999999999999975062e-02
1.193218806509945863e-02 4.520795660036207417e-04 4.520795660036207417e-04 5.479204339963872480e-04 4.566003616636569074e-04 6.603526220614820696e-02 4.529837251356279315e-04 4.602169981916859375e-04 5.424954792043440010e-04 4.538878842676351754e-04 6.329113924050679650e-04 4.538878842676352296e-04 6.518987341772194922e-04 4.746835443038017327e-04 7.224231464737844140e-04 1.281193490054255944e-02 2.924954792043386615e-03 9.900542495479254870e-04 4.629294755877075068e-04 4.710669077757725400e-04 1.085569620253164780e-01 4.882459312839103381e-04 4.520795660036207417e-04 3.312115732368896281e-02 4.754249547920440244e-02 2.171157323688970367e-02 4.737793851717944887e-04 4.520795660036207417e-04 4.538878842676352296e-04 5.307414104882506424e-04 4.647377938517218863e-04 4.656419529837294556e-04 4.810126582278521695e-04 4.556962025316497176e-04 1.314647377938517455e-03 5.895117540687200373e-04 7.287522603978295599e-03 4.773960216998236273e-04 4.755877034358089767e-04 7.206148282097688419e-04 6.208652802893314115e-01 7.784810126582329985e-04 8.446654611211577499e-03 4.656419529837293471e-04 4.584086799276714495e-04 7.314647377938584801e-04 5.198915009041628474e-04 3.774502712477394856e-02 4.918625678119390972e-04 5.994575045208003173e-04
6.890410958904041698e-03 6.849315068493082651e-03 7.041095890410891539e-03 6.863013698630069000e-03 7.150684931506779730e-03 6.849315068493082651e-03 4.145205479452047231e-02 6.849315068493082651e-03 7.671232876712261867e-03 6.849315068493082651e-03 9.384931506849268634e-02 6.849315068493082651e-03 1.138356164383552346e-02 6.849315068493082651e-03 6.863013698630069867e-03 6.849315068493082651e-03 6.849315068493082651e-03 7.027397260273905190e-03 6.917808219178014396e-03 1.030136986301362183e-02 9.150684931506782374e-03 7.876712328767054502e-03 6.849315068493082651e-03 6.972602739725961528e-03 6.849315068493082651e-03 7.397260273972527077e-03 6.849315068493082651e-03 6.849315068493082651e-03 6.863013698630069000e-03 6.849315068493082651e-03 6.863013698630069867e-03 7.369863013698560450e-03 6.876712328767055349e-03 1.235616438356156380e-02 6.917808219178014396e-03 6.849315068493082651e-03 7.205479452054724260e-03 4.526438356164371180e-01 6.849315068493082651e-03 7.876712328767054502e-03 1.150684931506840668e-02 7.178082191780755898e-03 8.260273972602668810e-03 6.849315068493082651e-03 6.849315068493082651e-03 7.520547945205407689e-03 6.849315068493082651e-03 3.680821917808221183e-02 3.880821917808201932e-02 6.849315068493082651e-03
6.319663512092501319e-04 4.711882229232372370e-03 5.762355415352230512e-04 1.710830704521548512e-03 8.842271293375354030e-03 6.309148264984195060e-04 3.756992639327023931e-02 5.814931650893765064e-04 6.225026288117738475e-04 1.133123028391167311e-02 3.814931650893776515e-03 5.373291272344870705e-04 2.946077812828600817e-01 5.583596214511011083e-04 1.669821240799152689e-03 2.825446898002089910e-03 5.257623554153494257e-04 5.257623554153494257e-04 9.731650893796001123e-02 7.360672975814894778e-04 8.811777076761261648e-04 5.257623554153494257e-04 5.341745531019949757e-04 5.257623554153494257e-04 3.577392218717143080e-02 5.457413249211328374e-04 5.844374342797027146e-03 3.079274447949533200e-01 5.257623554153494257e-04 5.268138801261801601e-04 6.109358569926362026e-04 5.289169295478415205e-04 9.684542586750789425e-03 3.667928496319666082e-02 1.082018927444790149e-03 7.150368033648754401e-04 5.772870662460537856e-04 5.625657202944239375e-04 7.125131440588824798e-03 1.080904311251313366e-01 5.909568874868528993e-04 5.268138801261801601e-04 6.014721345951598097e-04 5.257623554153494257e-04 8.864353312302797284e-04 4.839116719242880608e-03 5.920084121976835253e-04 5.446898002103019946e-04 6.098843322818054682e-04 6.887486855941078387e-04
7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 8.910447761194066271e-03 7.462686567164220595e-03 8.179104477611973817e-03 7.462686567164220595e-03 7.462686567164220595e-03 1.186567164179110935e-02 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 6.262686567164113538e-02 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 3.395522388059703522e-01 7.462686567164220595e-03 7.462686567164220595e-03 9.298507462686605302e-03 1.026865671641795721e-02 7.462686567164220595e-03 8.247761194029851195e-02 4.477611940298555776e-02 6.746268656716448986e-02 7.507462686567206202e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.910447761194068853e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.507462686567203600e-03 7.925373134328400279e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.791044776119441725e-03 6.216417910447759321e-02 7.462686567164220595e-03 7.462686567164220595e-03 7.462686567164220595e-03 7.492537313432875642e-03 7.462686567164220595e-03 7.477611940298548553e-03 7.462686567164220595e-03 7.462686567164220595e-03
1.994134897360719369e-04 1.965200391006859115e-03 2.842619745845554810e-04 2.009775171065509626e-04 2.017595307917904889e-04 2.435972629521033345e-04 1.966764418377337301e-04 2.009775171065509354e-04 2.240469208211160964e-04 1.955034213098744676e-04 4.641251221896368459e-04 2.154447702834816044e-04 3.323558162267833179e-04 1.955034213098744676e-04 1.962854349951139398e-04 3.317693059628566005e-03 2.095796676441853733e-04 1.955034213098744676e-04 1.970674486803534390e-04 1.955034213098744676e-04 2.326490713587504801e-04 1.958944281524942308e-04 1.958944281524942308e-04 2.205278592375382548e-04 1.982404692082127557e-04 2.009775171065509626e-04 1.955034213098744676e-04 1.955034213098744676e-04 3.370478983382204762e-04 1.978494623655929925e-04 2.005865102639312265e-04 1.974584555229732022e-04 2.498533724340192474e-04 1.990224828934522279e-04 5.716520039100665739e-04 1.978494623655929654e-04 2.162267839687209952e-04 2.647116324535694356e-04 1.038201368523951514e-02 6.764418377321579053e-04 2.064516129032273762e-04 2.138807429130025245e-04 7.504883675464311121e-01 1.962854349951139669e-04 1.958944281524942308e-04 1.986314760508324376e-04 2.230846529814257406e-01 2.068426197458471123e-04 2.361681329423281320e-04 2.154447702834816044e-04
1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.250937500000000036e-01 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.249062499999999964e-01 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02 1.562500000000000000e-02
4.184100418410009389e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.251046025104570844e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.885941422594140549e-01 4.184100418410009389e-03 1.642761506276143313e-01 2.928870292887008134e-02 2.138075313807518557e-02 4.184100418410009389e-03 4.200836820083649753e-03 4.192468619246829571e-03 4.234309623430930480e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.769874476987413445e-03 1.313807531380744090e-02 4.251046025104570844e-03 4.200836820083649753e-03 4.184100418410009389e-03 4.184100418410009389e-03 3.348953974895371721e-02 4.192468619246829571e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.225941422594109431e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.192468619246830439e-03 5.196652719665234912e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.577405857740551864e-03 4.184100418410009389e-03 4.024267782426746431e-02 5.004184100418375067e-03 2.483682008368184868e-02 1.005020920502086058e-02 4.184100418410009389e-03 4.184100418410009389e-03 4.217573221757289249e-03 4.184100418410009389e-03 4.184100418410009389e-03 4.209205020920469935e-03 4.184100418410009389e-03
1.696666666666666462e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 2.173333333333344469e-02 1.666666666666665256e-02 1.669999999999998916e-02 1.883333333333341367e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.753333333333335561e-02 1.666666666666665256e-02 1.820000000000004600e-02 1.666666666666665256e-02 1.673333333333332229e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 2.340000000000017066e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 2.953333333333350852e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 2.093333333333343566e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.886666666666672251e-02 1.666666666666665256e-02 1.666666666666665256e-02 4.090000000000014457e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.736666666666668649e-02 1.666666666666665256e-02 5.460000000000005821e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 1.666666666666665256e-02 8.436666666666720049e-02 1.666666666666665256e-02 1.666666666666665256e-02
4.283536585365807048e-04 3.810975609756052699e-04 3.810975609756052699e-04 3.826219512195076560e-04 3.856707317073125368e-04 3.864329268292637028e-04 3.810975609756052699e-04 3.810975609756052699e-04 3.948170731707272333e-04 3.810975609756052699e-04 4.992378048780432608e-04 3.818597560975564359e-04 3.841463414634101506e-04 3.833841463414589304e-04 3.849085365853612624e-04 3.810975609756052699e-04 3.810975609756052699e-04 4.032012195121904385e-04 3.841463414634102048e-04 4.032012195121904385e-04 3.902439024390199122e-04 4.489329268292630536e-04 3.810975609756052699e-04 3.841463414634100422e-04 3.810975609756052699e-04 6.478658536585308724e-04 3.818597560975564359e-04 3.810975609756052699e-04 3.818597560975564359e-04 9.795259146341454004e-01 3.818597560975564901e-04 3.818597560975564359e-04 3.810975609756052699e-04 3.810975609756052699e-04 3.810975609756052699e-04 3.810975609756052699e-04 4.001524390243855578e-04 1.305640243902429559e-03 3.810975609756052699e-04 3.963414634146295652e-04 3.849085365853612082e-04 3.833841463414588762e-04 3.826219512195077645e-04 3.810975609756052699e-04 3.810975609756052699e-04 4.916158536585314926e-04 3.818597560975564359e-04 3.826219512195076560e-04 5.045731707317022358e-04 3.810975609756052699e-04
3.242718446601959310e-03 5.025889967637572897e-02 8.929449838187708544e-02 3.236245954692574135e-03 3.236245954692574135e-03 3.288025889967656837e-03 4.924142394821979241e-01 3.236245954692574135e-03 3.275080906148884318e-03 3.430420711974127655e-03 1.928155339805837087e-02 3.236245954692574135e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.275080906148883884e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.352750809061507287e-03 3.262135922330114835e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.288025889967655969e-03 3.365695792880277638e-03 3.236245954692574135e-03 3.268608414239501311e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.242718446601958876e-03 3.236245954692574135e-03 3.242718446601959310e-03 3.236245954692574135e-03 3.508090614886749323e-03 3.181229773462840305e-02 3.715210355987072326e-03 5.482200647249179173e-03 3.501618122977363714e-03 3.236245954692574135e-03 3.236245954692574135e-03 3.249190938511344051e-03 3.236245954692574135e-03 3.236245954692574135e-03 4.464724919093873701e-02 6.327508090614926417e-02 3.443365695792897571e-03 3.236245954692574135e-03 6.879611650485459307e-02 3.236245954692574135e-03 3.236245954692574135e-03 3.352750809061506420e-03
